,_id,Title,Company,Location,Salary,Description,Date,Job_Search,Department_Search,city,cp,salary_min,salary_max,salary_type,salary_mean,salary_label_quartiles,salary_label_percentile,label_3_mean,label_min_max,salary_label_tertiles
10,p_060a2b9c9629b0ec,CDI client final - Développeur Java fullstack,Idée Blanche Recrutement,Toulouse (31),35 000 € - 45 000 € par an,"Au sein de l’équipe développement, vous participerez à réalisation d'un logiciel commercialisé en mode SaaS : Architecture et conception de nouveaux modules ou nouvelles fonctions du logiciel Développement en mode agile Développement de solutions critiques en mode SaaS Développement Agile (Scrum), intégration continue Compétences indispensables Développement front-end dans un environnement JavaScript/HTML5/Angular Développement backend dans un environnement Java ( >=8) / Spring Maintenance de l’application historique (Backbone/JQuery) Bases de données relationnelles, décisionnelles et NoSQL Conception et mise en œuvre de services REST Connaissances intéressantes Business intelligence / Data science Développement mobile (iOS, Windows, Android) Python Services cloud : AWS, Azure, Google cloud… Authentification : Spring Security, JWT, SSO, SAML, OAuth… De formation Bac+5 en informatique, vous avez entre 3 et 5 ans d'expérience professionnelle sur ces environnements techniques. Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 45 000,00€ /an Expérience: cdi client final - développeur java fullstack ou similaire: 3 ans (Requis) Formation: Bac +5 (Master / MBA) (Requis)",08/09/2019,Développeur,Haute-Garonne,Toulouse ,31,35000.0,45000.0,annually,40000.0,1,1,2,3,1
11,p_06131cb23b356dbd,Lead developer / Data Engineer (CDI),CARTELIS,Paris (75),40 000 € - 45 000 € par an,"CDI Salaire entre 40K € et 45K € Paris Bac +5 / Master > 6 mois À propos Cartelis est un cabinet de conseil digital spécialisé en Data Marketing. Nous accompagnons nos clients, grands comptes (Renault, RATP, Humanis,…) ou startups (BlaBlaCar, OpenClassrooms,…) sur des projets de transformation digitale très orientés data. Nous avons une forte culture entrepreneuriale, en parallèle de notre activité de conseil, nous investissons au moins 30% de notre temps sur des projets internes. Depuis un an, nous travaillons sur un projet SaaS ambitieux, ListFlow, une base de données marketing as a service. Le logiciel permet de consolider, dédupliquer et normaliser l’ensemble des différentes sources de données client dans un référentiel unique, pour faciliter ensuite la synchronisation des données entre les différents outils marketing. ListFlow repose aujourd’hui sur une architecture de micro-services dans laquelle Apache Kafka joue le rôle de squelette. Principales technologies : Node JS Angular 2 MongoDB / Elastic / Redis Découvrir Cartelis Descriptif du poste Les développements sont assurés aujourd’hui par une petite équipe en Ukraine avec le soutien de notre responsable R&D à Paris. Nous recherchons un.e jeune développeur.se à fort potentiel pour prendre le rôle de lead developer d’une future équipe tech à Paris. Mêlant au quotidien code et mentorat, votre rôle sera de : Prendre le rôle de lead developer sur des features principalement back end. Participer à l’élaboration de la roadmap, et des spécifications techniques dans un mode agile. Vous prioriserez et repartirez le travail pour que l’équipe reste efficace et unie vers une objectif partagé. Challenger l’architecte IT (basée en Ukraine) et notre responsable R&D sur les choix techniques. En complément, vous pourrez être amené.e à intervenir sur la conception d’architectures data pour notre activité de conseil et à encadrer certains sujets de R&D que nous menons en interne (mise en place de BDD et flux de données, scorings prédictifs, agrégats comportementaux, etc.). Profil recherché À la recherche de challenges techniques dans un environnement et une ambiance de travail tous deux stimulants Vif intérêt pour les problématiques Big Data / IA Fort désir de renforcer des compétences demandées sur le marché. Expérience solide en NodeJS. Très bon niveau en anglais. Maîtrise des BDD de type noSQL & SQL. La maîtrise de Python est un plus.",26/09/2019,Data,75,Paris,75,40000.0,45000.0,annually,42500.0,1,1,0,3,2
12,p_06a1847fffdccdf3,Lead Data Technique Senior F/H,Kent FR,Bordeaux (33),40 000 € - 45 000 € par an,"KENT, marque de GroupAgora dédiée aux recrutements de profils IT, recherche 1 Lead Data Technique Senior F/H. Rôles & Missions Nous vous proposons aujourd’hui une incroyable opportunité sur Bordeaux ! En effet, notre client est à la recherche d’un Lead technique data afin de compléter son équipe déjà composée de 2 ingénieurs étude et développement, d’un webmaster et de 4 techniciens support. Fort de ses 30 ans d’ancienneté et possédant plus de 1 200 collaborateurs, il attend de vous que vous jouiez le rôle d’un véritable leadeur dans le processus de développement au sein de cette société dynamique. Vous travaillerez ainsi dans une superbe structure où « travail » rime avec « convivialité ».  Environnement : SQL Server (SQL/T-SQL) SSIS, SSAS, SSRS et Power Bi GIT  Missions : Développer et industrialiser les flux de traitement/d’enrichissement de données Assurer la qualité des traitements des données Effectuer les ordonnancements des traitements Développer et maintenir l’alimentation des données Structurer le stockage des données Développer des outils sur de nouvelles technologies Être force de propositions Jouer le rôle de référent pour l’équipe Profil Attendu Nous recherchons donc un lead développeur data senior de formation bac+3/5 et justifiant d’au moins 5 ans d’expérience dans un poste similaire. Vous êtes rigoureux, curieux et pédagogue. Les outils décisionnels Microsoft et SQL Server n’ont plus de secret pour vous. Enfin vous maîtrisez au moins un langage de programmation (tel que : Java, Sqoop, Python, Pig…). Si vous êtes intéressez par cette incroyable opportunité, n’hésitez pas à postuler en nous envoyant votre cv ! Date de début souhaitée ASAP",08/04/2019,Data,Gironde,Bordeaux ,33,40000.0,45000.0,annually,42500.0,1,1,0,3,2
13,p_06cb2abacde70138,DATA OPS ENGINEER,Harnham,Paris (75),45 000 € - 60 000 € par an,"DATA OPS ENGINEER Paris, France 45-60K/an Créé en 2016 et déjà une réussite ! Cette start-up évolue dans l'univers des médias et fait parler énormément d'elle. Prendre part au développement de nouveaux produits, travailler sur des projets motivants avec un bel environnement technique et intégrer une équipe dynamique, constitué uniquement de passionnés, voila ce qui attend le futur DATA OPS ENGINEER.  LE POSTE: En occupant un rôle central au sein des équipes Data, vos missions seront les suivantes : Comprendre les problématiques des équipes Data et les accompagner dans la réussite de leurs objectifs Travailler aux côtés des équipes infrastructures & Data Science afin d'optimiser l'ensemble des processus Data Véritable rôle DevOps, vous gérerz la maitenance générale des infrastructure et des process Data VOTRE PROFIL: Vous êtes diplômés d'un Master ou d'une école d'ingénieur Le langage Python est votre deuxième langue Première expérience significative dans un poste DevOps Très bon niveau en SQL  COMMENT POSTULER: Merci de me faire part de votre CV à jour et je vous recontacterai au plus vite.",07/09/2019,Data,75,Paris,75,45000.0,60000.0,annually,52500.0,3,1,0,1,3
14,p_06d5e301eb1edc89,Ingénieur Système OpenSource Devops H/F,Uniware Global Services,Paris (75),45 000 € - 55 000 € par an,"Ingénieur Système OpenSource Devops H/F posté par Uniware Global Services devops linux infrastructure système mongodb CDI - temps plein Ile de France 45.000,00 € - 55.000,00 € / an Candidature simplifiée Sauvegarder cette offre  Description de l'offre Créée en 2010, UniWare est une société de conseil IT de nouvelle génération mise au service des stratégies de transformation des entreprises.  Dans un contexte de développement soutenu, UniWare recrute en permanence des profils experts dans les domaines des Infrastructures, du Développement et de la Gouvernance IT pour servir les objectifs de ses clients.  Les collaborateurs UniWare sont des profils hautement qualifiés et certifiés, bénéficiant d’expériences valorisantes, et des qualités humaines requises aux enjeux des projets. Aujourd’hui la société compte plus de 500 collaborateurs évoluant au sein de Grands-Comptes dans le secteur de la Banque, Assurance, Grande-distribution, Industrie & Monétique.  Elle leur dédie un programme de suivi de carrière personnalisé et innovant baptisé « Join my UniWare ».  C’est au travers de ces principes qu’UniWare offre à ses collaborateurs la possibilité de construire et enrichir leur parcours professionnel, dans un environnement professionnel où les rapports humains et la gestion des compétences sont placés au cœur de la stratégie.  Cette année, pour répondre à ses objectifs de croissance, UniWare envisage de recruter entre 80 et 100 collaborateurs supplémentaires. A titre d'exemples, en 2017, UniWare a mis en place un programme de formations continues pour les modules suivants :  Programme Data Scientist : Affiner ses aptitudes en analyse de données, acquérir de nouvelles connaissances en statistiques et se familiariser avec les logiciels statistiques. Programme Chef de Projet : Le but de ce certificat est de permettre à toute personne d’élargir son champ de connaissance, d’acquérir un véritable savoir-faire opérationnel et de d’aiguiser son sens du management. Conditions requises Fort de sa structure alliant taille humaine & développement constant, UniWare renforce son département « Infrastructure & Production » et recherche des Ingénieurs Systèmes Linux Devops H/F  Rattaché(e) au responsable Infrastructure, vous intervenez dans un environnement à très haute disponibilité sur l’ensemble des éléments de la plateforme de production et de préproduction.  Vos missions : Assurer au quotidien un niveau de service excellent sur les environnements dont vous avez la responsabilité. Contribuer activement à la fiabilisation et l'automatisation de l'exploitation. Interagir avec les autres experts techniques pour améliorer globalement l'infrastructure. Gestion des déploiements logiciels avec les équipes de développement Documenter les évolutions dans le domaine concerné. Contribuer de manière proactive aux projets d'évolution de l'architecture (stockage, virtualisation, cache, performance, …). Participer avec les autres experts techniques à des astreintes afin de garantir la disponibilité des services web. Environnement technique : Serveurs HTTP : Apache, Nginx, IIS, Lighttpd Virtualisation : VMware vSphere. Bases de données : MySQL, PostgreSQL, MongoDB, SQLServer Langages de script: Shell, Python ou Perl. Monitoring des services : Zabbix, Cacti, Nagios Outils de déploiement : Git, Puppet, Capistrano, Jenkins  Votre profil : Vous avez 3 d’expérience minimum sur un poste similaire et vous maîtrisez l’administration d’environnements Linux.  Votre passion pour les nouvelles technologies et votre personnalité sont les atouts clefs de votre évolution au sein de la Team UniWare.  Numéro de référence n/a",05/10/2019,Développeur,75,Paris,75,45000.0,55000.0,annually,50000.0,2,1,0,1,3
15,p_07857e44e3dc84bc,DÉVELOPPEUR PRODUIT JAVA JUNIOR (F/H),Randstad Search,Nantes (44),28 000 € par an,"Vous voulez intégrer une équipe dynamique? Alors venez rejoindre la team de notre client Sodius, PME en forte croissance spécialisée dans l'édition de solutions logicielles à destination de clients français et internationaux. Ils ont besoin de candidats comme vous, qui ont envie de travailler sur des sujets technologiques riches pour de grands comptes industriels, grands acteurs du marché dans le secteur de l'aéronautique, du spatial, de l'automobile et la défense. description du poste Venez challenger vos acquis en développement Java en intégrant un service R&D pour travailler autour des technologies d'ingénierie dirigées par les modèles d'interopérabilité ALM/PLM. Vous développerez en équipe des applications d'automatisation liées aux outils d'ingénierie. Vos missions variées incluent la conception technique et fonctionnelle, le développement et la validation des applications avec les clients. Intervenant dans un contexte international, une pratique de l'anglais parlé est un plus. profil recherché Venez participer à l'aventure Sodius! Diplômé(e) en informatique (bac+2 ou 5), vous avez une première expérience en développement Java. N'oubliez pas de venir avec votre bonne humeur et votre envie de vous challenger ! informations complémentaires niveau d'études : BAC+2 salaire minimum : 28000 € type de salaire : Annuel",07/10/2019,Développeur,Loire-Atlantique,Nantes ,44,28000.0,28000.0,annually,28000.0,0,0,2,0,1
16,p_07ee1928807c8304,Ingénieur DevOps / Solutions Architect,GEOSAT,Pessac (33),2 500 € - 3 000 € par mois,"Geosat, société de services en ingénierie du territoire, intervient dans tous les domaines liés à la mesure 3D. Forte d’une croissance annuelle moyenne de 40%, notre société compte 260 collaborateurs répartis en 4 pôles de compétences : Géomètre expert, détection de réseaux, modélisation 3D/BIM, cartographie mobile. www.geo-sat.com MISSIONS & ATTRIBUTIONS Vous intégrerez l’équipe R&D au sein de laquelle vous contribuerez à la fois à des projets pour des clients externes et des projets internes à l’entreprise. La cartographie est au cœur des missions de l’équipe R&D de GEOSAT et plus particulièrement la cartographie dynamique (mobile mapping). En support d’une équipe de data scientists, d’ingénieurs et de développeurs vous participerez à l’harmonisation du code de prototypage en ayant les objectifs suivants : Intégrer, tester et déployer les fonctions et modules pour versioningà partir du code sur la branche master. Gérer et maintenir le code en y ajoutant de nouvelles fonctionnalités et/ou en améliorant ses performances Transformer du code prototype vers un langage de production (par exemple, Python = > C++) Concevoir et implémenter des architectures de services cloud computing Développer des Services Cloud SaaS () et microservices de machineet deep learning, traitement d’images, vision par ordinateur, données non-structurées (nuages de points 3D) Mettre en place des systèmes de monitoring pour des opérations (exécution de tâches, migration de données) COMPÉTENCES ATTENDUES Excellente connaissance du langage C++, C et Python, PostgreSQL-PostGIS, CUDA/OpenCL/OpenMP Connaissances du paysage DevOps : git, containers, Logstash/Elasticsearch, Kubernetes, PoD, Jenkins, microservices Être à l’aise sur la lecture de code de différents auteurs/programmeurs. Avoir des notions sur des sujets scientifiques (mathématiques 3D, traitement d'images, compression de données ...) Expérience en architecture de solutions cloud computing Curieux(se) et motivé(e), vous avez un bon relationnel et un esprit d’équipe Rémunération selon profil Avantages: CE,mutuelle, Participation, Intéressement, ... Type d'emploi : Temps plein, CDI Salaire : 2 500,00€ à 3 000,00€ /mois Expérience: ingénieur devops / solutions architect ou similaire: 1 an (Souhaité)",26/09/2019,Développeur,Gironde,Pessac ,33,30000.0,36000.0,annually,33000.0,0,0,2,0,1
17,p_09824262681329d2,Junior Data Engineer M/F (6 months),Kayrros,Paris (75),1 700 € par mois,"Passionate about tech? Interested in Energy? Come work for Kayrros, a fast-growing start-up using artificial intelligence to transform the world’s biggest industry. Kayrros is headquartered in Paris, with offices in New York, Houston, London, and Singapore. By working for Kayrros, you will join an energetic team of 100 people, with diverse professional backgrounds—from data science and petroleum engineering to sales and marketing—and over 15 different nationalities and 10 spoken languages. Our team of energy experts and tech wizards are working to bring transparency to the global energy market. We employ innovative technologies, like satellite imagery processing and artificial intelligence, to capture and analyse data across the energy sector. Combined with our expert analysis, we give our clients valuable information on global market movements to make better business decisions—whether that’s trading, investing or managing their operations. In September 2018, Kayrros received €21M in Serie B funding to continue breaking the boundaries of the energy market. Interested in operating at the intersection of energy and the data revolution? Get in touch! We are currently recruiting for our Paris office, a Junior Data Engineer M/F (6 months) Data Engineers play a central role in Kayrros. Working hand in hand with Data Scientists and Energy Analysts they gather and process raw data at scale and work closely with Software Engineers to integrate innovations and algorithms into our production system. As a data engineer, you will therefore have to: Convert prototypes into reliable products Architect, build and test industry-grade data pipelines Provide technical support to Data Scientists during exploratory analysis Work closely with computer vision researchers to integrate and scale their algorithms Evaluate performance and optimize all parts of the stack Continuously provide ideas to improve products Technology stack Languages: Python, Java, C Tools : Message brokers (RabbitMQ, Kafka), traitement de la donnée (Sci-kit learn, Pandas), imagerie (Rasterio, Gdal, Fiona…), tests (Unittest...) Stack data: Hadoop (Apache Spark, Hbase…), Elasticsearch... Infrastructure: Docker, Rancher, OpenIO, Gitlab... Profile This is an ideal opportunity if you are looking for a six-month contract starting immediately and you want to join a fast-growing start-up. Strong Python 3 Engineer able to write reusable, testable and efficient code and coach others in doing so Passion and proven record building data pipelines with an emphasis on software engineering, software architecture, code quality, best practices You are dynamic, curious and eager to learn about the energy industry You can work in a fast-paced environment You can communicate clearly in English, including with non-technical people You are willing to contribute actively and have a real impact to the company success You can easily work in an UNIX environment Optionally: experience with some components of our current stack: Spark, Docker, Elasticsearch, Pandas, Scikit-learn Why joining Kayrros? We are a young, fast-growing tech company and are extremely passionate about what we do. We are located in the WeWork building on Rue la Fayette, 75009 (free drinks, events and a vibrant atmosphere). You will work with an international team and practice your English (or Chinese, German, Swedish, Portuguese...) on a day to day basis. Recruitment process Send your CV specifying the type of contract and your availability A phone interview (HR or Product Manager) A technical challenge (Code challenge) A physical interview (Team member + HR interview + Product Manager) The whole process will last one month at the maximum. Job Type: Full-time Salary: 1,700.00€ /month",07/09/2019,Data,75,Paris,75,20400.0,20400.0,annually,20400.0,0,0,2,0,1
18,p_09e77099d2b8ff14,Développeur Java J2EE H/F,Action_SSI.com,Toulouse (31),30 000 € - 40 000 € par an,"Créée en 2009, ACTION_SSI.COM est une ESN de conseil et d'ingénierie informatique présente sur le territoire Toulousain. Société à taille humaine, nous apportons à nos consultants une relation de proximité, convivialité et technicité dans les métiers. Pour cela, nous apportons un contact régulier à l’ensemble de nos collaborateurs. Vous interviendrez en assistance technique sur les projets de clients grands comptes et PME dans tous les domaines d'activités (banque, assurance, transport, santé, aéronautique....). Vous aurez la possibilité de faire du télétravail quelques jours par mois chez la plupart de nos clients. Rejoignez-nous afin d'accompagner une entreprise avec des valeurs alliant professionnalisme, considération et respect des engagements. Missions: Pour les développeurs Java/J2EE curieux et passionnés qui aiment les projets métier ambitieux, les bonnes pratiques de développement en toute agilité. Rattachez au chef de projet, vous participez, au sein d'une équipe d'une dizaine de personne, à la création d'une application. Vous accompagnez la conception technique et réalisez le développement J2EE des nouveaux projets, Vous réalisez les évolutions des applications existantes, Vous apportez du conseil sur les best-practices de développement, Vous assurez une veille technologique permanente pour contribuer à l'évolution du Framework technique et des best practices de développement. Profil : De formation BAC+5 en informatique, vous justifiez d'une première expérience stage y compris. Vous maîtrisez impérativement les technologies suivantes : JAVA, J2EE, JSF, Webservices, Struts, Hibernate... Vous êtes disponible, autonome et avez de grande capacité d'assimilation et d'adaptation. Cette annonce retient votre attention ? N'hésitez pas à nous faire part de votre candidature. Type d'emploi : CDI Salaire : 30 000,00€ à 40 000,00€ /an Expérience: développeur java j2ee h/f ou similaire: 1 an (Souhaité)",25/09/2019,Développeur,Haute-Garonne,Toulouse ,31,30000.0,40000.0,annually,35000.0,0,0,2,0,1
19,p_09f8ad957b29d478,Développeur .Net H/F,effektiv,Lyon (69),38 000 € - 45 000 € par an,"Client Notre client, à mi-chemin entre la startup digitale et le bureau d’étude dont le cœur d’activité est le BIM (maquette numérique dans le monde du Bâtiment Travaux Publics), est à la recherche de son Développeur .Net H/F sur Lyon centre en CDI. Poste Mission En lien direct avec le Responsable Développement, vous intégrez une équipe de 3 développeurs avec lesquels vous collaborez afin de concevoir des solutions innovantes. Vos missions : – Elaborer les spécifications et l’architecture logicielle des nouvelles applications (interfaces utilisateurs, fonctionnalités et usages) – Concevoir et développer les applicatifs dans le respect du planning et des normes de développement – Concevoir et décliner des interfaces graphiques (dans un premier temps en client lourd, et ensuite en client léger) – Réaliser les tests unitaires – Assurer la maintenance corrective et évolutive Vous aimerez : – Une société à taille humaine où règnent la convivialité et la confiance – Intégrer une équipe passionnée – Les nombreux projets au sein d’une entreprise technologiquement à la pointe Compétences techniques C# WPF (Développement d’interfaces graphiques) VB.Net Des connaissances ASP.Net et JavaScript seraient un plus Profil Passionné.e par le développement et issu.e d’un cursus Ingénieur en informatique, vous justifiez d’une première expérience significative en programmation orientée objet sur un poste similaire. Développeur.euse de talent, vous maitrisez les méthodes, normes et outils standards de conception (POO et conception d’une API) et êtes à l’aise sur l’ensemble du cycle projet applicatif (interface, usage et fonctionnalité). Autonome, rigoureux.se, et force de proposition, la qualité du code est essentielle pour vous. De nature curieuse et ouverte, vous possédez un fort esprit d’équipe et la volonté de vous investir dans cette aventure ! Salaire 38/45K€ brut/an selon profil et expérience",07/09/2019,Développeur,Rhône,Lyon,69,38000.0,45000.0,annually,41500.0,1,1,0,3,2
